ID,Group Number,Category Number,Name,Manifest,Bundle Path,File Name,Child Attachment Transform,Animation,Color 1,Pattern 1,Color 2,Pattern 2,Color 3,Pattern 3,Scaling,Emission
47,11,2963409,(S)LegacyFatSlideIn32,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_in32,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
48,11,2963409,(S)LegacyFatSlideIn33,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_in33,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49,11,2963409,(S)LegacyFatSlideIn34,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_in34,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
50,11,2963409,(S)LegacyFatSlideIn35,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_in35,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
51,11,2963409,(S)LegacyFatSlideIn36,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_in36,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
52,11,2963409,(S)LegacyFatSlideIn37,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_in37,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
53,11,2963409,(S)LegacyFatSlideIn38,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_in38,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
54,11,2963409,(S)LegacyFatSlideIn39,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_in39,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
55,11,2963409,(S)LegacyFatSlideIn40,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_in40,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
56,11,2963409,(S)LegacyFatSlideIn41,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_in41,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57,11,2963409,(S)LegacyFatSlideIn42,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_in42,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58,11,2963409,(S)LegacyFatSlideIn43,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_in43,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59,11,2963409,(S)LegacyFatSlideOut01,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out01,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
60,11,2963409,(S)LegacyFatSlideOut02,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out02,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
61,11,2963409,(S)LegacyFatSlideOut03,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out03,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
62,11,2963409,(S)LegacyFatSlideOut04,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out04,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
63,11,2963409,(S)LegacyFatSlideOut05,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out05,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
64,11,2963409,(S)LegacyFatSlideOut06,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out06,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65,11,2963409,(S)LegacyFatSlideOut07,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out07,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
66,11,2963409,(S)LegacyFatSlideOut08,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out08,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
67,11,2963409,(S)LegacyFatSlideOut09,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out09,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
68,11,2963409,(S)LegacyFatSlideOut10,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
69,11,2963409,(S)LegacyFatSlideOut11,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out11,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
70,11,2963409,(S)LegacyFatSlideOut12,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
71,11,2963409,(S)LegacyFatSlideOut13,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out13,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
72,11,2963409,(S)LegacyFatSlideOut14,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out14,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
73,11,2963409,(S)LegacyFatSlideOut15,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out15,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
74,11,2963409,(S)LegacyFatSlideOut16,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out16,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
75,11,2963409,(S)LegacyFatSlideOut17,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out17,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76,11,2963409,(S)LegacyFatSlideOut18,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out18,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
77,11,2963409,(S)LegacyFatSlideOut19,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out19,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
78,11,2963409,(S)LegacyFatSlideOut20,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out20,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
79,11,2963409,(S)LegacyFatSlideOut21,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out21,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
80,11,2963409,(S)LegacyFatSlideOut22,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out22,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
81,11,2963409,(S)LegacyFatSlideOut23,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out23,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82,11,2963409,(S)LegacyFatSlideOut24,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out24,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
83,11,2963409,(S)LegacyFatSlideOut25,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out25,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
84,11,2963409,(S)LegacyFatSlideOut26,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out26,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
85,11,2963409,(S)LegacyFatSlideOut27,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out27,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
86,11,2963409,(S)LegacyFatSlideOut28,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out28,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
87,11,2963409,(S)LegacyFatSlideOut29,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out29,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
88,11,2963409,(S)LegacyFatSlideOut30,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out30,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
89,11,2963409,(S)LegacyFatSlideOut31,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out31,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
90,11,2963409,(S)LegacyFatSlideOut32,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out32,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
91,11,2963409,(S)LegacyFatSlideOut33,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out33,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
92,11,2963409,(S)LegacyFatSlideOut34,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out34,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
93,11,2963409,(S)LegacyFatSlideOut35,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out35,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
94,11,2963409,(S)LegacyFatSlideOut36,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out36,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
95,11,2963409,(S)LegacyFatSlideOut37,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out37,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
96,11,2963409,(S)LegacyFatSlideOut38,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out38,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
97,11,2963409,(S)LegacyFatSlideOut39,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out39,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
98,11,2963409,(S)LegacyFatSlideOut40,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out40,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
99,11,2963409,(S)LegacyFatSlideOut41,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out41,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100,11,2963409,(S)LegacyFatSlideOut42,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out42,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101,11,2963409,(S)LegacyFatSlideOut43,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out43,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102,11,2963409,(S)LegacyFatSlideOut44,,studio/com_ax_mmd_opennsfw05wetsounds/legacy/le_horny_sfx3d/slide_in_out/bundle.unity3d,fat_slide_out44,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
