ID,Group Number,Category Number,Name,Manifest,Bundle Path,File Name,Child Attachment Transform,Animation,Color1,Pattern1,Color2,Pattern2,Color3,Pattern3,Scaling,Emission
11,29664,603,(S)SlideInOut60BPM07,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm07,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12,29664,603,(S)SlideInOut60BPM08,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm08,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13,29664,603,(S)SlideInOut60BPM09,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm09,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14,29664,603,(S)SlideInOut60BPM10,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15,29664,603,(S)SlideInOut60BPM11,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm11,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16,29664,603,(S)SlideInOut60BPM12,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17,29664,603,(S)SlideInOut60BPM13,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm13,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18,29664,603,(S)SlideInOut60BPM14,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm14,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19,29664,603,(S)SlideInOut60BPM15,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm15,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20,29664,603,(S)SlideInOut60BPM16,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm16,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21,29664,603,(S)SlideInOut60BPM17,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm17,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22,29664,603,(S)SlideInOut60BPM18,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm18,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23,29664,603,(S)SlideInOut60BPM19,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm19,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24,29664,603,(S)SlideInOut60BPM20,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm20,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25,29664,603,(S)SlideInOut60BPM21,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm21,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26,29664,603,(S)SlideInOut60BPM22,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm22,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27,29664,603,(S)SlideInOut60BPM23,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm23,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28,29664,603,(S)SlideInOut60BPM24,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm24,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
29,29664,603,(S)SlideInOut60BPM25,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm25,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30,29664,603,(S)SlideInOut60BPM26,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm26,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31,29664,603,(S)SlideInOut60BPM27,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm27,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32,29664,603,(S)SlideInOut60BPM28,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm28,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33,29664,603,(S)SlideInOut60BPM29,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out60bpm29,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34,29664,603,(S)SlideInOut90BPM01,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm01,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35,29664,603,(S)SlideInOut90BPM02,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm02,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,29664,603,(S)SlideInOut90BPM03,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm03,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37,29664,603,(S)SlideInOut90BPM04,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm04,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38,29664,603,(S)SlideInOut90BPM05,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm05,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39,29664,603,(S)SlideInOut90BPM06,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm06,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40,29664,603,(S)SlideInOut90BPM07,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm07,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41,29664,603,(S)SlideInOut90BPM08,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm08,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
42,29664,603,(S)SlideInOut90BPM09,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm09,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43,29664,603,(S)SlideInOut90BPM10,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44,29664,603,(S)SlideInOut90BPM11,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm11,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
45,29664,603,(S)SlideInOut90BPM12,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
46,29664,603,(S)SlideInOut90BPM13,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm13,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
47,29664,603,(S)SlideInOut90BPM14,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm14,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
48,29664,603,(S)SlideInOut90BPM15,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm15,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49,29664,603,(S)SlideInOut90BPM16,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm16,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
50,29664,603,(S)SlideInOut90BPM17,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm17,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
51,29664,603,(S)SlideInOut90BPM18,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm18,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
52,29664,603,(S)SlideInOut90BPM19,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm19,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
53,29664,603,(S)SlideInOut90BPM20,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm20,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
54,29664,603,(S)SlideInOut90BPM21,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm21,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
55,29664,603,(S)SlideInOut90BPM22,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm22,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
56,29664,603,(S)SlideInOut90BPM23,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm23,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57,29664,603,(S)SlideInOut90BPM24,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm24,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58,29664,603,(S)SlideInOut90BPM25,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm25,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59,29664,603,(S)SlideInOut90BPM26,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm26,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
60,29664,603,(S)SlideInOut90BPM27,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm27,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
61,29664,603,(S)SlideInOut90BPM28,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm28,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
62,29664,603,(S)SlideInOut90BPM29,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out90bpm29,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
63,29664,603,(S)SlideInOut120BPM01,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm01,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
64,29664,603,(S)SlideInOut120BPM02,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm02,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65,29664,603,(S)SlideInOut120BPM03,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm03,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
66,29664,603,(S)SlideInOut120BPM04,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm04,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
67,29664,603,(S)SlideInOut120BPM05,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm05,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
68,29664,603,(S)SlideInOut120BPM06,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm06,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
69,29664,603,(S)SlideInOut120BPM07,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm07,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
70,29664,603,(S)SlideInOut120BPM08,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm08,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
71,29664,603,(S)SlideInOut120BPM09,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm09,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
72,29664,603,(S)SlideInOut120BPM10,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
73,29664,603,(S)SlideInOut120BPM11,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm11,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
74,29664,603,(S)SlideInOut120BPM12,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
75,29664,603,(S)SlideInOut120BPM13,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm13,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76,29664,603,(S)SlideInOut120BPM14,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm14,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
77,29664,603,(S)SlideInOut120BPM15,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm15,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
78,29664,603,(S)SlideInOut120BPM16,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm16,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
79,29664,603,(S)SlideInOut120BPM17,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm17,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
80,29664,603,(S)SlideInOut120BPM18,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm18,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
81,29664,603,(S)SlideInOut120BPM19,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm19,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82,29664,603,(S)SlideInOut120BPM20,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm20,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
83,29664,603,(S)SlideInOut120BPM21,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm21,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
84,29664,603,(S)SlideInOut120BPM22,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm22,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
85,29664,603,(S)SlideInOut120BPM23,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm23,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
86,29664,603,(S)SlideInOut120BPM24,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm24,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
87,29664,603,(S)SlideInOut120BPM25,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm25,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
88,29664,603,(S)SlideInOut120BPM26,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm26,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
89,29664,603,(S)SlideInOut120BPM27,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm27,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
90,29664,603,(S)SlideInOut120BPM28,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm28,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
91,29664,603,(S)SlideInOut120BPM29,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out120bpm29,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
92,29664,603,(S)SlideInOut180BPM01,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm01,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
93,29664,603,(S)SlideInOut180BPM02,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm02,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
94,29664,603,(S)SlideInOut180BPM03,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm03,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
95,29664,603,(S)SlideInOut180BPM04,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm04,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
96,29664,603,(S)SlideInOut180BPM05,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm05,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
97,29664,603,(S)SlideInOut180BPM06,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm06,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
98,29664,603,(S)SlideInOut180BPM07,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm07,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
99,29664,603,(S)SlideInOut180BPM08,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm08,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100,29664,603,(S)SlideInOut180BPM09,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm09,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101,29664,603,(S)SlideInOut180BPM10,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102,29664,603,(S)SlideInOut180BPM11,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm11,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103,29664,603,(S)SlideInOut180BPM12,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104,29664,603,(S)SlideInOut180BPM13,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm13,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
105,29664,603,(S)SlideInOut180BPM14,,studio/com_ax_mmd_opennsfw-06-in&out/slide_in-out_[lehornysfx3d]/bundle.unity3d,slide_in_out180bpm14,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
